strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
180201150401,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201150402,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201150403,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201150404,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201150405,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201150501,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201150502,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201150503,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201150504,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201150601,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201150602,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201160101,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160102,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160103,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160104,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160201,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160202,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160203,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160204,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160301,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160302,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160303,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160304,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160305,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160306,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160307,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160308,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160309,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160310,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160311,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160401,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160402,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160403,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160404,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160405,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160406,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160407,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160408,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160501,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160502,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160503,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160504,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160601,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160602,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160603,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160604,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160701,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160702,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201160703,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201160704,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201251003,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201260403,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201260501,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201260502,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201510103,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201510105,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201510106,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201510203,mELK1t,2,1,3,1,Introduced,Known/extant,Both breeding and nonbreeding,Year-round
180201510301,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201510302,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201510303,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201510304,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201510305,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201530103,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201530202,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201530203,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201530204,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201530301,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201530302,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201530303,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201530304,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201530403,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201530501,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201530502,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201530601,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201530602,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201530603,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201530604,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201530605,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201530701,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201530702,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201530703,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201530801,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201530802,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201530803,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201530804,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201530805,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201530806,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201540502,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201550201,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201550202,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201550301,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201550302,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201550303,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201550403,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201550404,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201550405,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201560201,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201560202,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201560203,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201560204,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201560401,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201560402,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201560403,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201560404,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201560405,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201560406,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201560501,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201560502,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201560503,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201560602,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201560603,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201560605,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201560606,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201560607,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201570206,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201570301,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201570302,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201570303,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201570304,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201570305,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201570306,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201570401,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201570402,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201570403,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201570404,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201570503,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201570601,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201570602,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201570603,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201570604,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201570701,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201570702,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201570703,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201570704,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201580203,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201580204,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201580205,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201580206,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201580301,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201580302,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201580303,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201580401,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201580402,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201580404,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201590104,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201590105,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201590106,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201590107,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201590201,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201590202,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201590301,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201590302,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201590400,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201590501,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201590502,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201610101,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201610102,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201610202,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201610203,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201610204,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201610301,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201610302,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201610303,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201610401,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201610402,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201620101,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201620102,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201620201,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201620202,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201620203,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201620301,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201620302,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201620303,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201620304,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201620305,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201620306,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201620307,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180201620308,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201620401,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201620402,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201620403,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201620501,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201620502,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201620503,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201630101,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201630102,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201630201,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201630202,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201630203,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201630301,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201630302,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201630401,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201630402,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201630403,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201630404,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201630501,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201630502,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201630503,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201630504,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201630505,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201630601,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201630602,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201630603,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201630605,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201630606,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201630607,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201630801,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180201630901,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300030108,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300030109,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300030110,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300030111,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300030304,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300030401,mELK1t,2,1,3,1,Introduced,Known/extant,Both breeding and nonbreeding,Year-round
180300030402,mELK1t,2,1,3,1,Introduced,Known/extant,Both breeding and nonbreeding,Year-round
180300030403,mELK1t,2,1,3,1,Introduced,Known/extant,Both breeding and nonbreeding,Year-round
180300030404,mELK1t,2,1,3,1,Introduced,Known/extant,Both breeding and nonbreeding,Year-round
180300030407,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300030604,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300031000,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300031101,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300031103,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300031104,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300031201,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300031202,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300031203,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300031204,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300031301,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300031302,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300031303,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300031304,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300031401,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300031402,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300031403,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300031404,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300031405,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300031406,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300031501,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300031502,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300031503,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300031504,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300031601,mELK1t,4,1,3,1,Reintroduced,Known/extant,Both breeding and nonbreeding,Year-round
180300031602,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300040101,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300040102,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300040103,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300040104,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300040201,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300040202,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300040203,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300040204,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300040301,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300040302,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300040303,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300040304,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300040305,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300040306,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300040307,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300040401,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300040402,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300040403,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300040404,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300040405,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300050102,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300050103,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300050201,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300050202,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300050203,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300050301,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300050302,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300050303,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300050304,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
180300050401,mELK1t,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
